品目コード,価格
30100,85
30200,147
30300,215
30400,372
30500,366
30600,890
31100,72
31300,239
31500,212
31560,265
31700,77
31800,484
31900,418
32500,444
32600,515
32800,421
33100,1341
33200,253
33300,382
33400,132
34100,202
34200,233
34300,318
34400,314
34450,583
34500,396
34600,1033
35400,507
35500,843
36300,532
36610,162
36700,985
37200,684
38100,877
38300,470
38400,300
38500,423
