品目コード,価格
30100,66
30200,114
30300,112
30400,216
30500,1983
30600,315
31100,60
31300,244
31500,196
31560,253
31700,72
31800,365
31900,322
32500,538
32600,427
32800,814
33100,1276
33200,166
33300,270
33400,129
34100,290
34200,206
34300,371
34400,383
34450,714
34500,406
34600,1194
35400,918
35500,1284
36300,241
36610,111
36700,883
37200,549
38100,959
38300,486
38400,293
38500,471
