品目コード,価格
30100,86
30200,148
30300,209
30400,380
31100,69
31300,292
31500,234
31700,82
31800,443
31900,296
32300,520
33100,1975
33200,271
33300,392
33400,173
35100,1021
35200,1112
35300,991
37200,1128
