品目コード,価格
30100,105
30200,173
30300,128
30400,301
30500,2783
30600,385
31100,56
31300,695
31500,410
31560,372
31700,103
31800,729
31900,452
32500,1254
32600,892
32800,1278
33100,1843
33200,246
33300,397
33400,317
34100,421
34200,300
34300,350
34400,335
34450,485
34500,696
34600,2239
35400,737
35500,2565
36300,318
36610,112
36700,700
37200,596
38100,1283
38300,471
38400,398
38500,493
